🔭 Listening for ESP32S2 Debug/Info messages on 10.10.5.93 port 4210...

[03:37:37 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:37:42 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:37:47 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:37:52 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:37:57 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:02 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:07 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:12 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:17 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:22 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:27 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:32 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[03:38:37 - 192.168.137.91] [DCSBIOS] Aircraft Name:
[04:24:12 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:24:17 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:24:18 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:24:19 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:24:20 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:24:21 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:24:21 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:24:22 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:24:22 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:24:23 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:24:25 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = OPEN
[04:24:26 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = ON
[04:24:27 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = OFF
[04:24:27 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = ON
[04:24:28 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = OFF
[04:24:28 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = CLOSED
[04:24:30 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = OPEN
[04:24:31 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:24:32 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:24:32 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:24:35 - 192.168.137.12] [STATE UPDATE] 🔁 IR_COOL_SW = NORM
[04:24:36 - 192.168.137.12] [STATE UPDATE] 🔁 IR_COOL_SW = OFF
[04:24:42 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = OPEN
[04:24:43 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_SW = RCVY
[04:24:44 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_SW = NORM
[04:24:45 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = CLOSED
[04:24:45 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = OPEN
[04:24:47 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = CLOSED
[04:24:49 - 192.168.137.12] [STATE UPDATE] 🔁 FIRE_EXT_BTN = ON
[04:24:49 - 192.168.137.12] [STATE UPDATE] 🔁 FIRE_EXT_BTN = OFF
[04:24:51 - 192.168.137.12] [STATE UPDATE] 🔁 MASTER_CAUTION_RESET_SW = PRESS
[04:24:51 - 192.168.137.12] [STATE UPDATE] 🔁 MASTER_CAUTION_RESET_SW = POS 0
[04:24:56 - 192.168.137.12] [STATE UPDATE] 🔁 LIGHTS_TEST_SW = TEST
[04:24:59 - 192.168.137.12] [STATE UPDATE] 🔁 LIGHTS_TEST_SW = OFF
[04:25:01 - 192.168.137.12] [STATE UPDATE] 🔁 LIGHTS_TEST_SW = TEST
[04:25:03 - 192.168.137.12] [STATE UPDATE] 🔁 LIGHTS_TEST_SW = OFF
[04:25:04 - 192.168.137.12] [STATE UPDATE] 🔁 FIRE_EXT_BTN = ON
[04:25:05 - 192.168.137.12] [STATE UPDATE] 🔁 FIRE_EXT_BTN = OFF
[04:25:06 - 192.168.137.12] 
[04:25:06 - 192.168.137.12] +-------------------- PERFORMANCE SNAPSHOT ----------------------+
[04:25:06 - 192.168.137.12] 🔍  Profiling Averages:
[04:25:06 - 192.168.137.12] ∘ [LED] GPIO      :   0.02 ms
[04:25:06 - 192.168.137.12] ∘ [LED] TM1637    :   0.01 ms
[04:25:06 - 192.168.137.12] ∘ Main Loop       :   0.06 ms
[04:25:06 - 192.168.137.12] +----------------------------------------------------------------+
[04:25:06 - 192.168.137.12] 🕑  System Status:
[04:25:06 - 192.168.137.12] ∘ Poll Load     :   1.4% of 4.00 ms slot
[04:25:06 - 192.168.137.12] ∘ Headroom      : 3.945 ms ( 98.6%)
[04:25:06 - 192.168.137.12] ∘ Scale Cap.    : 72.20x current workload
[04:25:06 - 192.168.137.12] ∘ Uptime        : 2m09s
[04:25:06 - 192.168.137.12] ∘ CPU Frequency : 240 MHz
[04:25:06 - 192.168.137.12] ∘ Last Reset    : Power-on
[04:25:06 - 192.168.137.12] +----------------------------------------------------------------+
[04:25:06 - 192.168.137.12] 💾  Memory Fragmentation:
[04:25:06 - 192.168.137.12] ∘ Internal SRAM : free     70 KB, largest     47 KB, frag  31.9%
[04:25:06 - 192.168.137.12] ∘ PSRAM Pool    : free   2027 KB, largest   2015 KB, frag   0.6%
[04:25:06 - 192.168.137.12] +----------------------------------------------------------------+
[04:25:06 - 192.168.137.12] 📡  USB-CDC Buffer Health:
[04:25:06 - 192.168.137.12] ∘ TX Free Slots :      0 bytes
[04:25:06 - 192.168.137.12] ∘ RX Pending    :      0 bytes
[04:25:06 - 192.168.137.12] +----------------------------------------------------------------+
[04:25:06 - 192.168.137.12] 🔁  Ring Buffer Health:
[04:25:06 - 192.168.137.12] ∘ Serial Debug     : avg   0.0 bytes, max 0 bytes, pending  0, max  0, overruns 0
[04:25:06 - 192.168.137.12] ∘ UDP Send Debug   : avg  43.1 bytes, max 63 bytes, pending  7, max 16, overruns 0
[04:25:07 - 192.168.137.12] ∘ UDP Receive DCS  : avg  64.0 bytes, max 64 bytes, pending  0, max  3, overruns 0
[04:25:07 - 192.168.137.12] ∘ USB Send DCS  : avg  29.2 bytes, max 64 bytes, pending  0, max  2, overruns 0
[04:25:07 - 192.168.137.12] +----------------------------------------------------------------+
[04:25:19 - 192.168.137.12] [MISSION STOP]
[04:25:22 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = CLOSED
[04:25:22 - 192.168.137.12] [MISSION START] FA-18C_hornet
[04:25:22 - 192.168.137.12] [SYNC PANELS] 🔁 Mission Started 501 ms ago
[04:25:22 - 192.168.137.12] Syncronizing Panel state....
[04:25:22 - 192.168.137.12] ✅ RIGHT Annunciator initialized for buttons
[04:25:22 - 192.168.137.12] ✅ LEFT Annunciator initialized for buttons
[04:25:22 - 192.168.137.12] 🛩️ [DCS-USB] SPIN_RECOVERY_SW 0
[04:25:22 - 192.168.137.12] 🛩️ [DCS-USB] IR_COOL_SW 2
[04:25:22 - 192.168.137.12] ✅ Initialized IR Cool Panel
[04:25:22 - 192.168.137.12] [SYNC] Normal mission start panel sync
[04:25:23 - 192.168.137.12] 🛩️ [DCS-USB] HMD_OFF_BRT 65535
[04:25:23 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:25:28 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:25:28 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:25:29 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:25:30 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:25:31 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:25:32 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:25:32 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:25:33 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:25:33 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:25:35 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = OPEN
[04:25:36 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = ON
[04:25:37 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = OFF
[04:25:38 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = ON
[04:25:38 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN = OFF
[04:25:39 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = CLOSED
[04:25:40 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = OPEN
[04:25:42 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:25:42 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:25:43 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:25:46 - 192.168.137.12] [STATE UPDATE] 🔁 IR_COOL_SW = NORM
[04:25:46 - 192.168.137.12] [STATE UPDATE] 🔁 IR_COOL_SW = OFF
[04:25:53 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = OPEN
[04:25:54 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_SW = RCVY
[04:25:54 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_SW = NORM
[04:25:55 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = CLOSED
[04:25:56 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = OPEN
[04:25:57 - 192.168.137.12] [STATE UPDATE] 🔁 SPIN_RECOVERY_COVER = CLOSED
[04:26:00 - 192.168.137.12] [STATE UPDATE] 🔁 FIRE_EXT_BTN = ON
[04:26:00 - 192.168.137.12] [STATE UPDATE] 🔁 FIRE_EXT_BTN = OFF
[04:26:01 - 192.168.137.12] [STATE UPDATE] 🔁 MASTER_CAUTION_RESET_SW = PRESS
[04:26:01 - 192.168.137.12] [STATE UPDATE] 🔁 MASTER_CAUTION_RESET_SW = POS 0
[04:26:06 - 192.168.137.12] [STATE UPDATE] 🔁 LIGHTS_TEST_SW = TEST
[04:26:06 - 192.168.137.12] 
[04:26:06 - 192.168.137.12] +-------------------- PERFORMANCE SNAPSHOT ----------------------+
[04:26:06 - 192.168.137.12] 🔍  Profiling Averages:
[04:26:06 - 192.168.137.12] ∘ [LED] GPIO      :   0.02 ms
[04:26:06 - 192.168.137.12] ∘ Main Loop       :   0.05 ms
[04:26:06 - 192.168.137.12] +----------------------------------------------------------------+
[04:26:06 - 192.168.137.12] 🕑  System Status:
[04:26:06 - 192.168.137.12] ∘ Poll Load     :   1.4% of 4.00 ms slot
[04:26:06 - 192.168.137.12] ∘ Headroom      : 3.945 ms ( 98.6%)
[04:26:06 - 192.168.137.12] ∘ Scale Cap.    : 72.75x current workload
[04:26:06 - 192.168.137.12] ∘ Uptime        : 3m09s
[04:26:06 - 192.168.137.12] ∘ CPU Frequency : 240 MHz
[04:26:06 - 192.168.137.12] ∘ Last Reset    : Power-on
[04:26:06 - 192.168.137.12] +----------------------------------------------------------------+
[04:26:06 - 192.168.137.12] 💾  Memory Fragmentation:
[04:26:06 - 192.168.137.12] ∘ Internal SRAM : free     70 KB, largest     47 KB, frag  31.8%
[04:26:06 - 192.168.137.12] ∘ PSRAM Pool    : free   2027 KB, largest   2015 KB, frag   0.6%
[04:26:06 - 192.168.137.12] +----------------------------------------------------------------+
[04:26:06 - 192.168.137.12] 📡  USB-CDC Buffer Health:
[04:26:06 - 192.168.137.12] ∘ TX Free Slots :      0 bytes
[04:26:06 - 192.168.137.12] ∘ RX Pending    :      0 bytes
[04:26:07 - 192.168.137.12] +----------------------------------------------------------------+
[04:26:07 - 192.168.137.12] 🔁  Ring Buffer Health:
[04:26:07 - 192.168.137.12] ∘ Serial Debug     : avg   0.0 bytes, max 0 bytes, pending  0, max  0, overruns 0
[04:26:07 - 192.168.137.12] ∘ UDP Send Debug   : avg  42.2 bytes, max 63 bytes, pending  7, max 16, overruns 0
[04:26:07 - 192.168.137.12] ∘ UDP Receive DCS  : avg  64.0 bytes, max 64 bytes, pending  0, max  3, overruns 0
[04:26:07 - 192.168.137.12] ∘ USB Send DCS  : avg  26.1 bytes, max 64 bytes, pending  0, max  2, overruns 0
[04:26:07 - 192.168.137.12] +----------------------------------------------------------------+
[04:26:10 - 192.168.137.12] [STATE UPDATE] 🔁 LIGHTS_TEST_SW = OFF
[04:26:11 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:12 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:13 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:14 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:15 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:16 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:17 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:18 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:19 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:20 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:21 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:22 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:23 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:24 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:25 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:26 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:27 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:28 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:29 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:30 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:31 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:32 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:33 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:34 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:35 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:36 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:37 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:38 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:39 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:40 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:41 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:42 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:43 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:44 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:45 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:46 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:47 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:48 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:49 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:50 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:51 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:52 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:53 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:54 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:55 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:26:56 - 192.168.137.12] [STATE UPDATE] 🔁 LEFT_FIRE_BTN_COVER = CLOSED
[04:26:57 - 192.168.137.12] [MISSION PAUSED] Mission is running but DCSBIOS stream is NOT active (navigating menus or disconnected)
[04:27:01 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:27:02 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:27:03 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = OFF
[04:27:04 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:27:05 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:27:05 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = CLOSED
[04:27:06 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN_COVER = OPEN
[04:27:06 - 192.168.137.12] [STATE UPDATE] 🔁 RIGHT_FIRE_BTN = ON
[04:27:06 - 192.168.137.12] 
[04:27:06 - 192.168.137.12] +-------------------- PERFORMANCE SNAPSHOT ----------------------+
[04:27:06 - 192.168.137.12] 🔍  Profiling Averages:
[04:27:06 - 192.168.137.12] ∘ [LED] GPIO      :   0.02 ms
[04:27:06 - 192.168.137.12] ∘ [LED] TM1637    :   0.03 ms
[04:27:06 - 192.168.137.12] ∘ [LED] WS2812    :   0.01 ms
[04:27:06 - 192.168.137.12] ∘ Main Loop       :   0.05 ms
[04:27:06 - 192.168.137.12] +----------------------------------------------------------------+
[04:27:06 - 192.168.137.12] 🕑  System Status:
[04:27:06 - 192.168.137.12] ∘ Poll Load     :   1.4% of 4.00 ms slot
[04:27:06 - 192.168.137.12] ∘ Headroom      : 3.946 ms ( 98.6%)
[04:27:06 - 192.168.137.12] ∘ Scale Cap.    : 74.02x current workload
[04:27:06 - 192.168.137.12] ∘ Uptime        : 4m09s
[04:27:06 - 192.168.137.12] ∘ CPU Frequency : 240 MHz
[04:27:06 - 192.168.137.12] ∘ Last Reset    : Power-on
[04:27:06 - 192.168.137.12] +----------------------------------------------------------------+
[04:27:06 - 192.168.137.12] 💾  Memory Fragmentation:
[04:27:06 - 192.168.137.12] ∘ Internal SRAM : free     69 KB, largest     45 KB, frag  33.8%
[04:27:06 - 192.168.137.12] ∘ PSRAM Pool    : free   2027 KB, largest   2015 KB, frag   0.6%
[04:27:06 - 192.168.137.12] +----------------------------------------------------------------+
[04:27:06 - 192.168.137.12] 📡  USB-CDC Buffer Health:
